VWR_product_category,VWR_product_sub_category,VWR_product_id,VWR_product_name,VWR_product_quantity,VWR_product_price,VWR_product_url,VWR_image_url,VWR_product_desc
Adhesives,NA,102945-060,"Krazy Glue® Maximum Bond Krazy Glue® Krazy Glue® Maximum Bond Krazy Glue, Extra Strong, Durable, Precision Tip, 0.18 oz.",1,$3.18,https://us.vwr.com/store/product/22996049/krazy-glue-maximum-bond-krazy-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/80/84/16988084.jpg,"Description: Instant-bonding, super-strength glue with no-clog tip."
Adhesives,NA,102865-608,"Universal® Permanent Glue Stick Glue stick, 1.3 oz.",12,$24.17,https://us.vwr.com/store/product/17654537/universal-permanent-glue-stick,https://us.vwr.com/stibo/smallweb/std.lang.all/52/75/22845275.jpg,"Description: Washable and acid-free for use on paper, cardboard, photos, and fabric."
Adhesives,NA,102865-608,"Universal® Permanent Glue Stick Glue stick, 1.3 oz.",12,$24.17,https://us.vwr.com/store/product/17654537/universal-permanent-glue-stick,https://us.vwr.com/stibo/smallweb/std.lang.all/52/75/22845275.jpg,"Description: Washable and acid-free for use on paper, cardboard, photos, and fabric."
Adhesives,NA,500043-451,"Loctite® Instant Mix Epoxy, Henkel Epoxy glue set, 5 min, White application, Clear dry, 0.470 oz.",1,$4.91,https://us.vwr.com/store/product/7091494/loctite-instant-mix-epoxy-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/68/29/23456829.jpg,Description: Easy-to-use self-mixing dispenser and precision applicator.
Adhesives,NA,500043-451,"Loctite® Instant Mix Epoxy, Henkel Epoxy glue set, 5 min, White application, Clear dry, 0.470 oz.",1,$4.91,https://us.vwr.com/store/product/7091494/loctite-instant-mix-epoxy-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/68/29/23456829.jpg,Description: Easy-to-use self-mixing dispenser and precision applicator.
Adhesives,NA,500033-482,"Krazy® Glue All Purpose Brush-On Glue Adhesive KrazyGlue, brush on, Clear, 0.170 oz.",1,$3.18,https://us.vwr.com/store/product/7082147/krazy-glue-all-purpose-brush-on-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/08/30/7670830.jpg,"Description: Forms an instant, extra-strong bond on wood, metal, ceramics, pottery, rubber, vinyl, leather, and plastic."
Adhesives,NA,500033-482,"Krazy® Glue All Purpose Brush-On Glue Adhesive KrazyGlue, brush on, Clear, 0.170 oz.",1,$3.18,https://us.vwr.com/store/product/7082147/krazy-glue-all-purpose-brush-on-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/08/30/7670830.jpg,"Description: Forms an instant, extra-strong bond on wood, metal, ceramics, pottery, rubber, vinyl, leather, and plastic."
Aluminum Foil,NA,89107-724,"VWR® Premium Aluminum Foil Standard, 7.6 m (25'), 30.5 cm (12""), 15.2 µm (0.6 mil)",1,$16.75,https://us.vwr.com/store/product/4524160/vwr-premium-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/97/17/4789717.jpg,"Description: Premium, ultra-clean aluminum foil is strong and puncture-resistant. Foil is able to withstand extreme heat and cold, and has the lowest moisture-vapo..."
Aluminum Foil,NA,89107-726,"VWR® Premium Aluminum Foil Standard, 22.9 m (75'), 30.5 cm (12""), 15.2 µm (0.6 mil)",1,$42.84,https://us.vwr.com/store/product/4524160/vwr-premium-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/97/17/4789717.jpg,"Description: Premium, ultra-clean aluminum foil is strong and puncture-resistant. Foil is able to withstand extreme heat and cold, and has the lowest moisture-vapo..."
Aluminum Foil,NA,89107-726,"VWR® Premium Aluminum Foil Standard, 22.9 m (75'), 30.5 cm (12""), 15.2 µm (0.6 mil)",1,$42.84,https://us.vwr.com/store/product/4524160/vwr-premium-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/97/17/4789717.jpg,"Description: Premium, ultra-clean aluminum foil is strong and puncture-resistant. Foil is able to withstand extreme heat and cold, and has the lowest moisture-vapo..."
Aluminum Foil,NA,89107-734,"VWR® Premium Aluminum Foil Extra Heavy-Duty, 7.6 m (25'), 45.7 cm (18""), 25.4 µm (1 mil)",1,$49.50,https://us.vwr.com/store/product/4524160/vwr-premium-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/97/17/4789717.jpg,"Description: Premium, ultra-clean aluminum foil is strong and puncture-resistant. Foil is able to withstand extreme heat and cold, and has the lowest moisture-vapo..."
Aluminum Foil,NA,89107-734,"VWR® Premium Aluminum Foil Extra Heavy-Duty, 7.6 m (25'), 45.7 cm (18""), 25.4 µm (1 mil)",1,$49.50,https://us.vwr.com/store/product/4524160/vwr-premium-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/97/17/4789717.jpg,"Description: Premium, ultra-clean aluminum foil is strong and puncture-resistant. Foil is able to withstand extreme heat and cold, and has the lowest moisture-vapo..."
Aluminum Foil,NA,76004-236,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",2,$13.50,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76005-218,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",4,$12.90,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76004-236,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",2,$13.50,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76005-220,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",6,$16.10,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76005-220,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",6,$16.10,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76005-222,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",8,$23.70,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76005-222,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",8,$23.70,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76004-234,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",12,$30.10,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76004-234,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",12,$30.10,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76005-216,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",24,$59.00,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,76005-216,"96-Well Plate Cover Foils, Zymo Research 96-Well Plate Cover Foil, Pierceable, 0.13 m (5.2""), 8.26 cm (3.25"")",24,$59.00,https://us.vwr.com/store/product/22216112/96-well-plate-cover-foils-zymo-research,https://us.vwr.com/stibo/smallweb/std.lang.all/99/15/22769915.jpg,Description: Pierceable aluminum foil for sealing 96-well plates and blocks.
Aluminum Foil,NA,89087-684,"SP Bel-Art ProCulture Foil Cover-ALLS, Bel-Art Products, a part of SP Foil cover fits 1"" wall height, 1.5"" base diameter, 3.5"" diameter",252,$54.92,https://us.vwr.com/store/product/12142147/sp-bel-art-proculture-foil-cover-alls-bel-art-products-a-part-of-sp,https://us.vwr.com/stibo/smallweb/std.lang.all/60/32/21096032.jpg,"Description: Used in cell culture to cover flasks while allowing proper oxygenation, these economical and disposable covers also provide dust-free storage of clean..."
Aluminum Foil,NA,89087-684,"SP Bel-Art ProCulture Foil Cover-ALLS, Bel-Art Products, a part of SP Foil cover fits 1"" wall height, 1.5"" base diameter, 3.5"" diameter",252,$54.92,https://us.vwr.com/store/product/12142147/sp-bel-art-proculture-foil-cover-alls-bel-art-products-a-part-of-sp,https://us.vwr.com/stibo/smallweb/std.lang.all/60/32/21096032.jpg,"Description: Used in cell culture to cover flasks while allowing proper oxygenation, these economical and disposable covers also provide dust-free storage of clean..."
Aluminum Foil,NA,89087-686,"SP Bel-Art ProCulture Foil Cover-ALLS, Bel-Art Products, a part of SP Foil cover fits 1.25"" wall height, 2"" base diameter, 4.5"" diameter",256,$132.54,https://us.vwr.com/store/product/12142147/sp-bel-art-proculture-foil-cover-alls-bel-art-products-a-part-of-sp,https://us.vwr.com/stibo/smallweb/std.lang.all/60/32/21096032.jpg,"Description: Used in cell culture to cover flasks while allowing proper oxygenation, these economical and disposable covers also provide dust-free storage of clean..."
Aluminum Foil,NA,89087-686,"SP Bel-Art ProCulture Foil Cover-ALLS, Bel-Art Products, a part of SP Foil cover fits 1.25"" wall height, 2"" base diameter, 4.5"" diameter",256,$132.54,https://us.vwr.com/store/product/12142147/sp-bel-art-proculture-foil-cover-alls-bel-art-products-a-part-of-sp,https://us.vwr.com/stibo/smallweb/std.lang.all/60/32/21096032.jpg,"Description: Used in cell culture to cover flasks while allowing proper oxygenation, these economical and disposable covers also provide dust-free storage of clean..."
Aluminum Foil,NA,89087-688,"SP Bel-Art ProCulture Foil Cover-ALLS, Bel-Art Products, a part of SP Foil cover fits 1.75"" wall height, 2"" base diameter; 5.5"" diameter",252,$76.81,https://us.vwr.com/store/product/12142147/sp-bel-art-proculture-foil-cover-alls-bel-art-products-a-part-of-sp,https://us.vwr.com/stibo/smallweb/std.lang.all/60/32/21096032.jpg,"Description: Used in cell culture to cover flasks while allowing proper oxygenation, these economical and disposable covers also provide dust-free storage of clean..."
Aluminum Foil,NA,89087-688,"SP Bel-Art ProCulture Foil Cover-ALLS, Bel-Art Products, a part of SP Foil cover fits 1.75"" wall height, 2"" base diameter; 5.5"" diameter",252,$76.81,https://us.vwr.com/store/product/12142147/sp-bel-art-proculture-foil-cover-alls-bel-art-products-a-part-of-sp,https://us.vwr.com/stibo/smallweb/std.lang.all/60/32/21096032.jpg,"Description: Used in cell culture to cover flasks while allowing proper oxygenation, these economical and disposable covers also provide dust-free storage of clean..."
Aluminum Foil,NA,89079-067,"Reynolds Wrap® Aluminum Foil 9 m (30'), 30.5 cm (12""), 16.3 µm (0.64 mil)",1,$28.61,https://us.vwr.com/store/product/4526537/reynolds-wrap-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/33/49/4833349.jpg,Description: Aluminum foil is supplied in multiple lengths and packed in a cutter box.
Aluminum Foil,NA,101413-172,"Aluminum Foil Squares, Electron Microscopy Sciences Aluminum Foil, 12x12"", 38.1 µm (1.5 mil)",500,$610.90,https://us.vwr.com/store/product/12361084/aluminum-foil-squares-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/13/00/11941300.jpg,Description: Aluminum foil squares are interleaved for easy separation.
Aluminum Foil,NA,89079-069,"Reynolds Wrap® Aluminum Foil 22.9 m (75'), 30.5 cm (12""), 16.3 µm (0.64 mil)",1,$47.16,https://us.vwr.com/store/product/4526537/reynolds-wrap-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/33/49/4833349.jpg,Description: Aluminum foil is supplied in multiple lengths and packed in a cutter box.
Aluminum Foil,NA,102096-560,"Aluminum Foil Squares, Electron Microscopy Sciences Aluminum Foil, 4x4"", 25.4 µm (1 mil)",500,$83.98,https://us.vwr.com/store/product/12361084/aluminum-foil-squares-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/13/00/11941300.jpg,Description: Aluminum foil squares are interleaved for easy separation.
Aluminum Foil,NA,101413-168,"Aluminum Foil Squares, Electron Microscopy Sciences Aluminum Foil, 6x6"", 25.4 µm (1 mil)",500,$185.30,https://us.vwr.com/store/product/12361084/aluminum-foil-squares-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/13/00/11941300.jpg,Description: Aluminum foil squares are interleaved for easy separation.
Aluminum Foil,NA,89079-070,"Reynolds Wrap® Aluminum Foil 61 m (200'), 30.5 cm (12""), 16.3 µm (0.64 mil)",1,$117.90,https://us.vwr.com/store/product/4526537/reynolds-wrap-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/33/49/4833349.jpg,Description: Aluminum foil is supplied in multiple lengths and packed in a cutter box.
Aluminum Foil,NA,101413-170,"Aluminum Foil Squares, Electron Microscopy Sciences Aluminum Foil, 8x8"", 38.1 µm (1.5 mil)",500,$344.92,https://us.vwr.com/store/product/12361084/aluminum-foil-squares-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/13/00/11941300.jpg,Description: Aluminum foil squares are interleaved for easy separation.
Aluminum Foil,NA,89079-072,"Reynolds Wrap® Aluminum Foil 7.6 m (25'), 45.7 cm (18""), 23.6 µm (0.93 mil)",1,$46.80,https://us.vwr.com/store/product/4526537/reynolds-wrap-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/33/49/4833349.jpg,Description: Aluminum foil is supplied in multiple lengths and packed in a cutter box.
Aluminum Foil,NA,89079-075,"Reynolds Wrap® Aluminum Foil 15.2 m (50'), 45.7 cm (18""), 23.6 µm (0.93 mil)",1,$80.78,https://us.vwr.com/store/product/4526537/reynolds-wrap-aluminum-foil,https://us.vwr.com/stibo/smallweb/std.lang.all/33/49/4833349.jpg,Description: Aluminum foil is supplied in multiple lengths and packed in a cutter box.
Aluminum Foil,NA,47734-154,"Ultra High Vacuum Aluminum Foil, All-Foils 152.4 m (500'), 61 cm (24""), 38.1 µm (1.5 mil)",1,$505.40,https://us.vwr.com/store/product/4535523/ultra-high-vacuum-aluminum-foil-all-foils,https://us.vwr.com/stibo/smallweb/std.lang.all/36/20/4673620.jpg,"Description: Designed for use in controlled environments, ultra high vacuum aluminum foil is virtually free from contamination and residual rolling oils."
Aluminum Foil,NA,47734-152,"Ultra High Vacuum Aluminum Foil, All-Foils 152.4 m (500'), 61 cm (24""), 25.4 µm (1 mil)",1,$624.05,https://us.vwr.com/store/product/4535523/ultra-high-vacuum-aluminum-foil-all-foils,https://us.vwr.com/stibo/smallweb/std.lang.all/36/20/4673620.jpg,"Description: Designed for use in controlled environments, ultra high vacuum aluminum foil is virtually free from contamination and residual rolling oils."
Aluminum Foil,NA,47734-150,"Ultra High Vacuum Aluminum Foil, All-Foils 152.4 m (500'), 45.7 cm (18""), 38.1 µm (1.5 mil)",1,$450.45,https://us.vwr.com/store/product/4535523/ultra-high-vacuum-aluminum-foil-all-foils,https://us.vwr.com/stibo/smallweb/std.lang.all/36/20/4673620.jpg,"Description: Designed for use in controlled environments, ultra high vacuum aluminum foil is virtually free from contamination and residual rolling oils."
Aluminum Foil,NA,47734-150,"Ultra High Vacuum Aluminum Foil, All-Foils 152.4 m (500'), 45.7 cm (18""), 38.1 µm (1.5 mil)",1,$450.45,https://us.vwr.com/store/product/4535523/ultra-high-vacuum-aluminum-foil-all-foils,https://us.vwr.com/stibo/smallweb/std.lang.all/36/20/4673620.jpg,"Description: Designed for use in controlled environments, ultra high vacuum aluminum foil is virtually free from contamination and residual rolling oils."
